area,outages,customers,percent_out,dt_stamp
Calvert,0,41973,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19843,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Washington,0,53992,0,2024-04-16
Calvert,0,41973,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19843,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
Washington,0,53992,0,2024-04-16
Dorchester,0,19847,0,2024-04-20
Frederick,0,116751,0,2024-04-20
Allegany,0,37329,0,2024-04-18
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Talbot,0,23652,0,2024-05-01
Washington,0,53990,0,2024-05-01
Worcester,0,58729,0,2024-05-01
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Charles,0,71833,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Calvert,0,41973,0,2024-04-18
Cecil,0,50026,0,2024-04-14
Cecil,0,50024,0,2024-04-18
Charles,0,71824,0,2024-04-18
Frederick,0,116750,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Howard,0,139610,0,2024-04-18
Kent,0,12281,0,2024-04-18
Washington,0,53992,0,2024-04-22
Allegany,0,37329,0,2024-05-01
Garrett,0,20423,0,2024-04-14
Kent,0,12283,0,2024-04-14
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Talbot,0,23647,0,2024-04-18
Washington,0,53992,0,2024-04-18
Garrett,0,20423,0,2024-04-20
Harford,0,114939,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11303,0,2024-04-20
Wicomico,0,49915,0,2024-04-22
Worcester,0,58682,0,2024-04-22
St. Mary's,0,56222,0,2024-04-23
Talbot,0,23647,0,2024-04-23
Washington,0,53992,0,2024-04-23
Wicomico,0,49914,0,2024-04-23
Worcester,0,58682,0,2024-04-23
Allegany,0,37329,0,2024-04-23
Calvert,0,41964,0,2024-04-23
Caroline,0,16211,0,2024-04-23
Dorchester,0,19846,0,2024-04-23
Frederick,0,116751,0,2024-04-23
Garrett,0,20423,0,2024-04-23
Kent,0,12281,0,2024-04-23
Queen Anne's,0,27481,0,2024-04-23
Queen Anne's,0,27481,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-18
Talbot,0,23648,0,2024-04-20
Calvert,0,41954,0,2024-05-01
Caroline,0,16210,0,2024-05-01
Cecil,0,50008,0,2024-05-01
Charles,0,71820,0,2024-05-01
Dorchester,0,19861,0,2024-05-01
Frederick,0,116743,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Harford,0,114900,0,2024-05-01
Howard,0,139576,0,2024-05-01
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Talbot,0,23652,0,2024-05-01
Washington,0,53990,0,2024-05-01
Washington,0,53992,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58729,0,2024-05-01
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Worcester,0,58682,0,2024-04-20
Allegany,0,37329,0,2024-04-22
Wicomico,0,49912,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Allegany,0,37329,0,2024-05-01
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-14
Somerset,0,11302,0,2024-04-14
Allegany,0,37329,0,2024-04-18
Calvert,0,41973,0,2024-04-18
Cecil,0,50024,0,2024-04-18
Frederick,0,116750,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Howard,0,139610,0,2024-04-18
Kent,0,12281,0,2024-04-18
Frederick,0,116751,0,2024-04-20
Baltimore City,0,288752,0,2024-04-22
Calvert,0,41968,0,2024-04-22
Caroline,0,16213,0,2024-04-22
Cecil,0,50024,0,2024-04-22
Caroline,0,16210,0,2024-05-01
Charles,0,71820,0,2024-05-01
Talbot,0,23646,0,2024-04-12
Talbot,0,23646,0,2024-04-14
Washington,0,53992,0,2024-04-14
Worcester,0,58683,0,2024-04-14
Calvert,0,41973,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Wicomico,0,49912,0,2024-04-12
Garrett,0,20423,0,2024-04-20
Harford,0,114939,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11303,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Washington,0,53992,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Charles,0,71820,0,2024-04-22
Dorchester,0,19847,0,2024-04-22
Frederick,0,116751,0,2024-04-22
Dorchester,0,19861,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Harford,0,114900,0,2024-05-01
Dorchester,0,19844,0,2024-04-16
Garrett,0,20423,0,2024-04-22
Harford,0,114956,0,2024-04-22
Howard,0,139578,0,2024-04-22
Kent,0,12281,0,2024-04-22
Prince George's,0,350071,0,2024-04-22
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Talbot,0,23652,0,2024-05-01
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-22
Somerset,0,11304,0,2024-04-22
St. Mary's,0,56222,0,2024-04-22
Talbot,0,23648,0,2024-04-22
Washington,0,53992,0,2024-04-22
Wicomico,0,49915,0,2024-04-22
Worcester,0,58682,0,2024-04-22
Allegany,0,37329,0,2024-04-22
Caroline,0,16212,0,2024-04-12
Charles,0,71833,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Talbot,0,23647,0,2024-04-18
Washington,0,53992,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Calvert,0,41972,0,2024-04-20
Caroline,0,16213,0,2024-04-20
Carroll,0,76614,0,2024-04-20
Charles,0,71824,0,2024-04-20
Dorchester,0,19847,0,2024-04-20
Frederick,0,116751,0,2024-04-20
Garrett,0,20423,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11303,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Washington,0,53992,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Calvert,0,41972,0,2024-04-20
Caroline,0,16213,0,2024-04-20
Carroll,0,76614,0,2024-04-20
Cecil,0,50024,0,2024-04-20
Charles,0,71824,0,2024-04-20
Kent,0,12283,0,2024-04-12
Allegany,0,37329,0,2024-04-18
Cecil,0,50024,0,2024-04-18
Frederick,0,116750,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Howard,0,139610,0,2024-04-18
Worcester,0,58729,0,2024-05-01
Queen Anne's,0,27481,0,2024-04-12
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Somerset,0,11302,0,2024-04-18
Cecil,0,50026,0,2024-04-14
St. Mary's,0,56243,0,2024-04-18
Talbot,0,23647,0,2024-04-18
Washington,0,53992,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Allegany,0,37329,0,2024-04-18
Dorchester,0,19847,0,2024-04-20
Garrett,0,20423,0,2024-04-20
Garrett,0,20423,0,2024-04-14
Kent,0,12283,0,2024-04-14
Queen Anne's,0,27481,0,2024-04-14
Somerset,0,11302,0,2024-04-14
Talbot,0,23646,0,2024-04-14
Washington,0,53992,0,2024-04-14
Allegany,0,37328,0,2024-04-12
Calvert,0,41973,0,2024-04-16
Allegany,0,37329,0,2024-05-01
Caroline,0,16212,0,2024-04-12
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Cecil,0,50024,0,2024-04-18
Frederick,0,116750,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Howard,0,139610,0,2024-04-18
Caroline,0,16210,0,2024-05-01
Cecil,0,50009,0,2024-05-01
Charles,0,71820,0,2024-05-01
Dorchester,0,19861,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Harford,0,114900,0,2024-05-01
Queen Anne's,0,27445,0,2024-05-01
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Talbot,0,23647,0,2024-04-18
Washington,0,53992,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Talbot,0,23652,0,2024-05-01
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Somerset,0,11302,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Allegany,0,37329,0,2024-04-22
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Worcester,0,58683,0,2024-04-14
Cecil,0,50024,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Howard,0,139610,0,2024-04-18
Kent,0,12281,0,2024-04-18
Baltimore City,0,288752,0,2024-04-22
Calvert,0,41968,0,2024-04-22
Caroline,0,16213,0,2024-04-22
Cecil,0,50024,0,2024-04-22
Worcester,0,58729,0,2024-05-01
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Cecil,0,50026,0,2024-04-14
Garrett,0,20423,0,2024-04-14
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Talbot,0,23647,0,2024-04-18
Washington,0,53992,0,2024-04-18
Wicomico,0,49914,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11304,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Washington,0,53992,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Charles,0,71820,0,2024-04-22
Dorchester,0,19847,0,2024-04-22
Frederick,0,116751,0,2024-04-22
Garrett,0,20423,0,2024-04-22
Kent,0,12283,0,2024-04-14
Queen Anne's,0,27481,0,2024-04-14
Somerset,0,11302,0,2024-04-14
Kent,0,12283,0,2024-04-12
Calvert,0,41973,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Garrett,0,20423,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Allegany,0,37329,0,2024-05-01
Somerset,0,11302,0,2024-04-12
St. Mary's,0,56246,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Cecil,0,50024,0,2024-04-18
Caroline,0,16210,0,2024-05-01
Cecil,0,50009,0,2024-05-01
Charles,0,71820,0,2024-05-01
Dorchester,0,19861,0,2024-05-01
Garrett,0,20423,0,2024-05-01
Harford,0,114900,0,2024-05-01
Kent,0,12277,0,2024-05-01
Allegany,0,37329,0,2024-04-16
Garrett,0,20423,0,2024-04-18
Somerset,0,11298,0,2024-05-01
St. Mary's,0,56127,0,2024-05-01
Talbot,0,23652,0,2024-05-01
Worcester,0,58729,0,2024-05-01
Calvert,0,41973,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Garrett,0,20423,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Allegany,0,37329,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Charles,0,71824,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Garrett,0,20423,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
Howard,0,139610,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Washington,0,53992,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Cecil,0,50009,0,2024-05-01
Garrett,0,20422,0,2024-04-12
Calvert,0,41972,0,2024-04-20
Caroline,0,16213,0,2024-04-20
Carroll,0,76614,0,2024-04-20
Cecil,0,50024,0,2024-04-20
Charles,0,71824,0,2024-04-20
Dorchester,0,19847,0,2024-04-20
Garrett,0,20423,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Montgomery,0,381673,0,2024-04-20
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Talbot,0,23646,0,2024-04-14
Washington,0,53992,0,2024-04-14
Worcester,0,58683,0,2024-04-14
Cecil,0,50026,0,2024-04-14
Prince George's,0,350050,0,2024-04-20
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Worcester,0,58683,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Allegany,0,37329,0,2024-04-16
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Queen Anne's,0,27482,0,2024-04-20
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Garrett,0,20423,0,2024-04-18
Garrett,0,20423,0,2024-04-16
Howard,0,139610,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Washington,0,53992,0,2024-04-18
Wicomico,0,49914,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Somerset,0,11304,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Harford,0,114956,0,2024-04-22
Howard,0,139578,0,2024-04-22
Kent,0,12281,0,2024-04-22
Prince George's,0,350071,0,2024-04-22
Queen Anne's,0,27482,0,2024-04-22
Somerset,0,11304,0,2024-04-22
St. Mary's,0,56222,0,2024-04-22
Talbot,0,23648,0,2024-04-22
Washington,0,53992,0,2024-04-22
Wicomico,0,49915,0,2024-04-22
Worcester,0,58682,0,2024-04-22
Allegany,0,37329,0,2024-04-22
Anne Arundel,0,263365,0,2024-04-22
Baltimore City,0,288752,0,2024-04-22
Calvert,0,41968,0,2024-04-22
Caroline,0,16213,0,2024-04-22
Cecil,0,50024,0,2024-04-22
Charles,0,71820,0,2024-04-22
Dorchester,0,19847,0,2024-04-22
Frederick,0,116751,0,2024-04-22
Garrett,0,20423,0,2024-04-22
Harford,0,114956,0,2024-04-22
Worcester,0,58683,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Carroll,0,76704,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
St. Mary's,0,56246,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Somerset,0,11302,0,2024-04-12
St. Mary's,0,56246,0,2024-04-12
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Allegany,0,37329,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Charles,0,71824,0,2024-04-16
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Somerset,0,11304,0,2024-04-23
Garrett,0,20423,0,2024-04-18
Howard,0,139610,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Talbot,0,23646,0,2024-04-18
Washington,0,53992,0,2024-04-18
Wicomico,0,49914,0,2024-04-18
Worcester,0,58683,0,2024-04-18
St. Mary's,0,56222,0,2024-04-23
Talbot,0,23647,0,2024-04-23
Washington,0,53992,0,2024-04-23
Wicomico,0,49914,0,2024-04-23
Worcester,0,58682,0,2024-04-23
Somerset,0,11308,0,2024-04-26
St. Mary's,0,56222,0,2024-04-26
Talbot,0,23649,0,2024-04-26
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Washington,0,53992,0,2024-04-18
Wicomico,0,49914,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Calvert,0,41972,0,2024-04-20
Caroline,0,16213,0,2024-04-20
Carroll,0,76614,0,2024-04-20
Cecil,0,50024,0,2024-04-20
Charles,0,71824,0,2024-04-20
Dorchester,0,19847,0,2024-04-20
Garrett,0,20423,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11304,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Queen Anne's,0,27481,0,2024-04-12
Somerset,0,11302,0,2024-04-12
St. Mary's,0,56246,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Allegany,0,37328,0,2024-04-12
Caroline,0,16212,0,2024-04-12
Dorchester,0,19845,0,2024-04-12
Garrett,0,20422,0,2024-04-12
Kent,0,12283,0,2024-04-12
Somerset,0,11302,0,2024-04-12
St. Mary's,0,56246,0,2024-04-12
Talbot,0,23646,0,2024-04-12
Wicomico,0,49912,0,2024-04-12
Dorchester,0,19844,0,2024-04-16
Garrett,0,20423,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Washington,0,53992,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Allegany,0,37329,0,2024-04-23
Washington,0,53992,0,2024-04-16
Calvert,0,41972,0,2024-04-20
Caroline,0,16213,0,2024-04-20
Carroll,0,76614,0,2024-04-20
Cecil,0,50024,0,2024-04-20
Charles,0,71824,0,2024-04-20
Dorchester,0,19847,0,2024-04-20
Baltimore City,0,288752,0,2024-04-22
Calvert,0,41968,0,2024-04-22
Caroline,0,16213,0,2024-04-22
Cecil,0,50024,0,2024-04-22
Charles,0,71820,0,2024-04-22
Dorchester,0,19847,0,2024-04-22
Charles,0,71820,0,2024-05-01
Dorchester,0,19861,0,2024-05-01
Wicomico,0,49915,0,2024-04-16
Worcester,0,58679,0,2024-04-16
Allegany,0,37329,0,2024-04-16
Calvert,0,41973,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Charles,0,71824,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Frederick,0,116750,0,2024-04-16
Kent,0,12281,0,2024-04-16
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
Somerset,0,11302,0,2024-04-18
Allegany,0,37329,0,2024-04-16
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Charles,0,71824,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
St. Mary's,0,56243,0,2024-04-18
Washington,0,53992,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Garrett,0,20423,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Montgomery,0,381673,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11304,0,2024-04-20
St. Mary's,0,56243,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Calvert,0,41972,0,2024-04-20
Caroline,0,16213,0,2024-04-20
Carroll,0,76614,0,2024-04-20
Charles,0,71824,0,2024-04-20
Dorchester,0,19847,0,2024-04-20
Garrett,0,20423,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Montgomery,0,381673,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11304,0,2024-04-20
St. Mary's,0,56243,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Worcester,0,58682,0,2024-04-20
Allegany,0,37329,0,2024-04-20
Anne Arundel,0,263368,0,2024-04-20
Calvert,0,41972,0,2024-04-20
Frederick,0,116751,0,2024-04-22
Garrett,0,20423,0,2024-04-22
Harford,0,114956,0,2024-04-22
Caroline,0,16213,0,2024-04-20
Howard,0,139578,0,2024-04-22
Garrett,0,20423,0,2024-04-16
Howard,0,139631,0,2024-04-16
Kent,0,12281,0,2024-04-16
Queen Anne's,0,27482,0,2024-04-16
Somerset,0,11303,0,2024-04-16
St. Mary's,0,56243,0,2024-04-16
Talbot,0,23647,0,2024-04-16
Washington,0,53992,0,2024-04-16
Wicomico,0,49915,0,2024-04-16
Allegany,0,37329,0,2024-04-16
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Washington,0,53992,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58682,0,2024-04-18
Dorchester,0,19845,0,2024-04-18
Garrett,0,20423,0,2024-04-18
Kent,0,12281,0,2024-04-18
Queen Anne's,0,27481,0,2024-04-18
St. Mary's,0,56243,0,2024-04-18
Caroline,0,16213,0,2024-04-16
Cecil,0,50028,0,2024-04-16
Dorchester,0,19844,0,2024-04-16
Washington,0,53992,0,2024-04-18
Wicomico,0,49915,0,2024-04-18
Worcester,0,58683,0,2024-04-18
Carroll,0,76614,0,2024-04-20
Charles,0,71824,0,2024-04-20
Dorchester,0,19847,0,2024-04-20
Garrett,0,20423,0,2024-04-20
Howard,0,139583,0,2024-04-20
Kent,0,12281,0,2024-04-20
Montgomery,0,381673,0,2024-04-20
Prince George's,0,350050,0,2024-04-20
Queen Anne's,0,27482,0,2024-04-20
Somerset,0,11304,0,2024-04-20
St. Mary's,0,56243,0,2024-04-20
Talbot,0,23648,0,2024-04-20
Wicomico,0,49915,0,2024-04-20
Kent,0,12281,0,2024-04-22
Prince George's,0,350071,0,2024-04-22
Queen Anne's,0,27482,0,2024-04-22
Somerset,0,11304,0,2024-04-22
St. Mary's,0,56222,0,2024-04-22
Calvert,0,41964,0,2024-04-23
Caroline,0,16211,0,2024-04-23
Dorchester,0,19846,0,2024-04-23
Frederick,0,116751,0,2024-04-23
