Year_Month,Fuel_Category,County,Count
2023/10,Plug-In Hybrid,MS,1
2023/10,Plug-In Hybrid,MT,1
2023/10,Plug-In Hybrid,NC,31
2023/10,Plug-In Hybrid,NH,1
2023/10,Plug-In Hybrid,NJ,37
2023/10,Plug-In Hybrid,NM,2
2023/10,Plug-In Hybrid,NV,1
2023/10,Plug-In Hybrid,NY,41
2023/10,Plug-In Hybrid,OH,11
2023/10,Plug-In Hybrid,PA,75
2023/10,Plug-In Hybrid,PRINCE GEORGES,2189
2023/10,Plug-In Hybrid,QUEEN ANNES,187
2023/10,Plug-In Hybrid,SAINT MARYS,352
2023/10,Plug-In Hybrid,SC,9
2023/10,Plug-In Hybrid,SD,1
2023/10,Plug-In Hybrid,SOMERSET,21
2023/10,Plug-In Hybrid,TALBOT,172
2023/10,Plug-In Hybrid,TN,7
2023/10,Plug-In Hybrid,TX,20
2023/10,Plug-In Hybrid,UT,2
2023/10,Plug-In Hybrid,VA,202
2023/10,Plug-In Hybrid,VT,1
2023/10,Plug-In Hybrid,WA,6
2023/10,Plug-In Hybrid,WASHINGTON,307
2023/10,Plug-In Hybrid,WI,3
2023/10,Plug-In Hybrid,WICOMICO,193
2023/10,Plug-In Hybrid,WORCESTER,149
2023/10,Plug-In Hybrid,WV,17
2023/11,Electric,AL,2
2023/11,Electric,ALLEGANY,184
2023/11,Electric,ANNE ARUNDEL,7632
2023/11,Electric,AR,1
2023/11,Electric,AZ,7
2023/11,Electric,BALTIMORE,5888
2023/11,Electric,BALTIMORE CITY,2684
2023/11,Electric,CA,19
2023/11,Electric,CALVERT,599
2023/11,Electric,CAROLINE,118
2023/11,Electric,CARROLL,1158
2023/11,Electric,CECIL,319
2023/11,Electric,CHARLES,1182
2023/11,Electric,CO,4
2023/11,Electric,CT,10
2023/11,Electric,DC,304
2023/11,Electric,DE,74
2023/11,Electric,DORCHESTER,79
2023/11,Electric,FL,49
2023/11,Electric,FREDERICK,3304
2023/11,Electric,GA,9
2023/11,Electric,GARRETT,50
2023/11,Electric,HARFORD,1444
2023/11,Electric,HI,1
2023/11,Electric,HOWARD,7553
2023/11,Electric,IL,19
2023/11,Electric,IN,4
2023/11,Electric,KENT,70
2023/11,Electric,KY,3
2023/11,Electric,LA,2
2023/11,Electric,MA,4
2023/11,Electric,MI,8
2023/11,Electric,MN,1
2023/11,Electric,MO,1
2023/11,Electric,MONTGOMERY,19980
2023/11,Electric,MT,3
2023/11,Electric,NC,12
2023/11,Electric,ND,1
2023/11,Electric,NH,2
2023/11,Electric,NJ,62
2023/11,Electric,NM,1
2023/11,Electric,NV,4
2023/11,Electric,NY,54
2023/11,Electric,OH,8
2023/11,Electric,OR,3
2023/11,Electric,PA,47
2023/11,Electric,PRINCE GEORGES,5925
2023/11,Electric,QUEEN ANNES,331
2023/11,Electric,RI,2
2023/11,Electric,SAINT MARYS,586
2023/11,Electric,SC,12
2023/11,Electric,SOMERSET,23
2023/11,Electric,TALBOT,293
2023/11,Electric,TN,1
2023/11,Electric,TX,10
2023/11,Electric,UT,2
2023/11,Electric,VA,334
2023/11,Electric,WA,14
2023/11,Electric,WASHINGTON,528
2023/11,Electric,WI,1
2023/11,Electric,WICOMICO,243
2023/11,Electric,WORCESTER,273
2023/11,Electric,WV,16
2023/11,Plug-In Hybrid,AK,2
2023/11,Plug-In Hybrid,AL,2
2023/11,Plug-In Hybrid,ALLEGANY,141
2023/11,Plug-In Hybrid,ANNE ARUNDEL,3959
2023/11,Plug-In Hybrid,AR,1
2023/11,Plug-In Hybrid,AZ,2
2023/11,Plug-In Hybrid,BALTIMORE,2796
2023/11,Plug-In Hybrid,BALTIMORE CITY,1388
2023/11,Plug-In Hybrid,CA,5
2023/11,Plug-In Hybrid,CALVERT,349
2023/11,Plug-In Hybrid,CAROLINE,70
2023/11,Plug-In Hybrid,CARROLL,597
2023/11,Plug-In Hybrid,CECIL,220
2023/11,Plug-In Hybrid,CHARLES,377
2023/11,Plug-In Hybrid,CO,4
2023/11,Plug-In Hybrid,CT,8
2023/11,Plug-In Hybrid,DC,108
2023/11,Plug-In Hybrid,DE,48
2023/11,Plug-In Hybrid,DORCHESTER,62
2023/11,Plug-In Hybrid,FL,21
2023/11,Plug-In Hybrid,FREDERICK,1515
2023/11,Plug-In Hybrid,GA,7
2023/11,Plug-In Hybrid,GARRETT,35
2023/11,Plug-In Hybrid,HARFORD,781
2023/11,Plug-In Hybrid,HOWARD,2439
2023/11,Plug-In Hybrid,IA,1
2023/11,Plug-In Hybrid,IL,7
2023/11,Plug-In Hybrid,IN,5
2023/11,Plug-In Hybrid,KENT,61
2023/11,Plug-In Hybrid,KS,1
2023/11,Plug-In Hybrid,KY,2
2023/11,Plug-In Hybrid,LA,1
2023/11,Plug-In Hybrid,MA,5
2023/11,Plug-In Hybrid,ME,1
2023/11,Plug-In Hybrid,MI,8
2023/11,Plug-In Hybrid,MN,1
2023/11,Plug-In Hybrid,MONTGOMERY,8308
2023/11,Plug-In Hybrid,MT,1
2023/11,Plug-In Hybrid,NC,30
2023/11,Plug-In Hybrid,NE,1
2023/11,Plug-In Hybrid,NH,2
2023/11,Plug-In Hybrid,NJ,41
2023/11,Plug-In Hybrid,NM,1
2023/11,Plug-In Hybrid,NV,1
2023/11,Plug-In Hybrid,NY,48
2023/11,Plug-In Hybrid,OH,13
2023/11,Plug-In Hybrid,PA,68
2023/11,Plug-In Hybrid,PRINCE GEORGES,2233
2023/11,Plug-In Hybrid,QUEEN ANNES,191
2023/11,Plug-In Hybrid,SAINT MARYS,357
2023/11,Plug-In Hybrid,SC,9
2023/11,Plug-In Hybrid,SOMERSET,20
2023/11,Plug-In Hybrid,TALBOT,173
2023/11,Plug-In Hybrid,TN,7
2023/11,Plug-In Hybrid,TX,16
2023/11,Plug-In Hybrid,UT,1
2023/11,Plug-In Hybrid,VA,182
2023/11,Plug-In Hybrid,VT,1
2023/11,Plug-In Hybrid,WA,4
2023/11,Plug-In Hybrid,WASHINGTON,320
2023/11,Plug-In Hybrid,WI,1
2023/11,Plug-In Hybrid,WICOMICO,193
2023/11,Plug-In Hybrid,WORCESTER,153
2023/11,Plug-In Hybrid,WV,17
2023/11,Plug-In Hybrid,WY,1
2023/12,Electric,AK,1
2023/12,Electric,AL,1
2023/12,Electric,ALLEGANY,198
2023/12,Electric,ANNE ARUNDEL,7867
2023/12,Electric,AR,3
2023/12,Electric,AZ,11
2023/12,Electric,BALTIMORE,6102
2023/12,Electric,BALTIMORE CITY,2811
2023/12,Electric,CA,18
2023/12,Electric,CALVERT,631
2023/12,Electric,CAROLINE,128
2023/12,Electric,CARROLL,1201
2023/12,Electric,CECIL,331
2023/12,Electric,CHARLES,1220
2023/12,Electric,CO,3
2023/12,Electric,CT,9
2023/12,Electric,DC,392
2023/12,Electric,DE,110
2023/12,Electric,DORCHESTER,83
2023/12,Electric,FL,55
2023/12,Electric,FREDERICK,3464
2023/12,Electric,GA,9
2023/12,Electric,GARRETT,51
2023/12,Electric,HARFORD,1511
2023/12,Electric,HI,1
2023/12,Electric,HOWARD,7865
2023/12,Electric,IA,1
2023/12,Electric,IL,19
2023/12,Electric,IN,4
2023/12,Electric,KENT,75
2023/12,Electric,KS,1
2023/12,Electric,KY,3
2023/12,Electric,LA,5
2023/12,Electric,MA,3
2023/12,Electric,ME,1
2023/12,Electric,MI,9
2023/12,Electric,MN,1
2023/12,Electric,MO,4
2023/12,Electric,MONTGOMERY,20834
2023/12,Electric,MT,3
2023/12,Electric,NC,23
2023/12,Electric,ND,1
2023/12,Electric,NE,1
2023/12,Electric,NH,1
2023/12,Electric,NJ,86
2023/12,Electric,NM,2
2023/12,Electric,NV,4
2023/12,Electric,NY,66
2023/12,Electric,OH,12
2023/12,Electric,OK,1
2023/12,Electric,OR,5
2023/12,Electric,PA,77
2023/12,Electric,PRINCE GEORGES,6209
2023/12,Electric,QUEEN ANNES,341
2023/12,Electric,RI,1
2023/12,Electric,SAINT MARYS,605
2023/12,Electric,SC,12
2023/12,Electric,SOMERSET,25
2023/12,Electric,TALBOT,307
2023/12,Electric,TN,2
2023/12,Electric,TX,12
2023/12,Electric,UT,2
2023/12,Electric,VA,627
2023/12,Electric,WA,14
2023/12,Electric,WASHINGTON,560
2023/12,Electric,WICOMICO,248
2023/12,Electric,WORCESTER,282
2023/12,Electric,WV,22
2023/12,Plug-In Hybrid,AK,1
2023/12,Plug-In Hybrid,AL,2
2023/12,Plug-In Hybrid,ALLEGANY,140
2023/12,Plug-In Hybrid,ANNE ARUNDEL,4149
2023/12,Plug-In Hybrid,AR,2
2023/12,Plug-In Hybrid,AZ,2
2023/12,Plug-In Hybrid,BALTIMORE,2831
2023/12,Plug-In Hybrid,BALTIMORE CITY,1403
2023/12,Plug-In Hybrid,CA,4
2023/12,Plug-In Hybrid,CALVERT,352
2023/12,Plug-In Hybrid,CAROLINE,73
2023/12,Plug-In Hybrid,CARROLL,608
2023/12,Plug-In Hybrid,CECIL,218
2023/12,Plug-In Hybrid,CHARLES,390
2023/12,Plug-In Hybrid,CO,4
2023/12,Plug-In Hybrid,CT,8
2023/12,Plug-In Hybrid,DC,121
2023/12,Plug-In Hybrid,DE,54
2023/12,Plug-In Hybrid,DORCHESTER,63
2023/12,Plug-In Hybrid,FL,26
2023/12,Plug-In Hybrid,FREDERICK,1542
2023/12,Plug-In Hybrid,GA,10
2023/12,Plug-In Hybrid,GARRETT,36
2023/12,Plug-In Hybrid,HARFORD,785
2023/12,Plug-In Hybrid,HOWARD,2481
2023/12,Plug-In Hybrid,ID,1
2023/12,Plug-In Hybrid,IL,5
2023/12,Plug-In Hybrid,IN,1
2023/12,Plug-In Hybrid,KENT,60
2023/12,Plug-In Hybrid,KS,2
2023/12,Plug-In Hybrid,KY,3
2023/12,Plug-In Hybrid,LA,1
2023/12,Plug-In Hybrid,MA,4
2023/12,Plug-In Hybrid,ME,1
2023/12,Plug-In Hybrid,MI,11
2023/12,Plug-In Hybrid,MN,2
2023/12,Plug-In Hybrid,MONTGOMERY,8590
2023/12,Plug-In Hybrid,NC,27
2023/12,Plug-In Hybrid,NE,1
2023/12,Plug-In Hybrid,NH,3
2023/12,Plug-In Hybrid,NJ,40
2023/12,Plug-In Hybrid,NY,44
2023/12,Plug-In Hybrid,OH,11
2023/12,Plug-In Hybrid,PA,61
2023/12,Plug-In Hybrid,PRINCE GEORGES,2276
2023/12,Plug-In Hybrid,QUEEN ANNES,194
2023/12,Plug-In Hybrid,RI,1
2023/12,Plug-In Hybrid,SAINT MARYS,357
2023/12,Plug-In Hybrid,SC,9
2023/12,Plug-In Hybrid,SOMERSET,20
2023/12,Plug-In Hybrid,TALBOT,185
2023/12,Plug-In Hybrid,TN,6
2023/12,Plug-In Hybrid,TX,17
2023/12,Plug-In Hybrid,VA,198
2023/12,Plug-In Hybrid,VT,2
2023/12,Plug-In Hybrid,WA,2
2023/12,Plug-In Hybrid,WASHINGTON,328
2023/12,Plug-In Hybrid,WI,1
2023/12,Plug-In Hybrid,WICOMICO,191
2023/12,Plug-In Hybrid,WORCESTER,161
2023/12,Plug-In Hybrid,WV,13
2023/12,Plug-In Hybrid,WY,1
2024/01,Electric,AK,2
2024/01,Electric,AL,1
2024/01,Electric,ALLEGANY,206
2024/01,Electric,ANNE ARUNDEL,8005
2024/01,Electric,AR,3
2024/01,Electric,AZ,12
2024/01,Electric,BALTIMORE,6312
2024/01,Electric,BALTIMORE CITY,2874
2024/01,Electric,CA,23
2024/01,Electric,CALVERT,647
2024/01,Electric,CAROLINE,129
2024/01,Electric,CARROLL,1229
2024/01,Electric,CECIL,337
2024/01,Electric,CHARLES,1260
2024/01,Electric,CO,4
2024/01,Electric,CT,9
2024/01,Electric,DC,358
2024/01,Electric,DE,107
2024/01,Electric,DORCHESTER,83
2024/01,Electric,FL,46
2024/01,Electric,FREDERICK,3532
2024/01,Electric,GA,18
2024/01,Electric,GARRETT,50
2024/01,Electric,HARFORD,1540
2024/01,Electric,HI,2
2024/01,Electric,HOWARD,8001
2024/01,Electric,IA,1
2024/01,Electric,IL,15
2024/01,Electric,IN,3
2024/01,Electric,KENT,79
2024/01,Electric,KS,1
2024/01,Electric,KY,3
2024/01,Electric,LA,3
2024/01,Electric,MA,2
2024/01,Electric,MD,1
2024/01,Electric,ME,1
2024/01,Electric,MI,7
2024/01,Electric,MN,2
2024/01,Electric,MO,6
2024/01,Electric,MONTGOMERY,21304
2024/01,Electric,MS,2
2024/01,Electric,MT,1
2024/01,Electric,NC,27
2024/01,Electric,ND,1
2024/01,Electric,NE,1
2024/01,Electric,NH,4
2024/01,Electric,NJ,84
2024/01,Electric,NV,2
2024/01,Electric,NY,41
2024/01,Electric,OH,6
2024/01,Electric,OK,1
2024/01,Electric,OR,5
2024/01,Electric,PA,87
2024/01,Electric,PRINCE GEORGES,6386
2024/01,Electric,QUEEN ANNES,354
2024/01,Electric,SAINT MARYS,624
2024/01,Electric,SC,16
2024/01,Electric,SD,1
2024/01,Electric,SOMERSET,25
2024/01,Electric,TALBOT,314
2024/01,Electric,TN,1
2024/01,Electric,TX,15
2024/01,Electric,UT,3
2024/01,Electric,VA,669
2024/01,Electric,VT,1
2024/01,Electric,WA,13
2024/01,Electric,WASHINGTON,572
2024/01,Electric,WICOMICO,261
2024/01,Electric,WORCESTER,290
2024/01,Electric,WV,18
2024/01,Plug-In Hybrid,AE,1
2024/01,Plug-In Hybrid,AL,3
2024/01,Plug-In Hybrid,ALLEGANY,142
2024/01,Plug-In Hybrid,ANNE ARUNDEL,4686
2024/01,Plug-In Hybrid,AR,1
2024/01,Plug-In Hybrid,AZ,1
2024/01,Plug-In Hybrid,BALTIMORE,2883
2024/01,Plug-In Hybrid,BALTIMORE CITY,1426
2024/01,Plug-In Hybrid,CA,3
2024/01,Plug-In Hybrid,CALVERT,360
2024/01,Plug-In Hybrid,CAROLINE,73
2024/01,Plug-In Hybrid,CARROLL,617
2024/01,Plug-In Hybrid,CECIL,222
2024/01,Plug-In Hybrid,CHARLES,395
2024/01,Plug-In Hybrid,CO,4
2024/01,Plug-In Hybrid,CT,8
2024/01,Plug-In Hybrid,DC,115
2024/01,Plug-In Hybrid,DE,50
2024/01,Plug-In Hybrid,DORCHESTER,62
2024/01,Plug-In Hybrid,FL,31
2024/01,Plug-In Hybrid,FREDERICK,1562
2024/01,Plug-In Hybrid,GA,12
2024/01,Plug-In Hybrid,GARRETT,40
2024/01,Plug-In Hybrid,HARFORD,803
2024/01,Plug-In Hybrid,HOWARD,2507
2024/01,Plug-In Hybrid,IL,5
2024/01,Plug-In Hybrid,KENT,59
2024/01,Plug-In Hybrid,KS,1
2024/01,Plug-In Hybrid,KY,3
2024/01,Plug-In Hybrid,LA,1
2024/01,Plug-In Hybrid,MA,5
2024/01,Plug-In Hybrid,ME,1
2024/01,Plug-In Hybrid,MI,10
2024/01,Plug-In Hybrid,MN,3
2024/01,Plug-In Hybrid,MO,1
2024/01,Plug-In Hybrid,MONTGOMERY,8872
2024/01,Plug-In Hybrid,NC,29
2024/01,Plug-In Hybrid,NE,1
2024/01,Plug-In Hybrid,NH,3
2024/01,Plug-In Hybrid,NJ,33
2024/01,Plug-In Hybrid,NM,1
2024/01,Plug-In Hybrid,NY,38
2024/01,Plug-In Hybrid,OH,9
2024/01,Plug-In Hybrid,OR,1
2024/01,Plug-In Hybrid,PA,59
2024/01,Plug-In Hybrid,PRINCE GEORGES,2313
2024/01,Plug-In Hybrid,QUEEN ANNES,202
2024/01,Plug-In Hybrid,RI,3
2024/01,Plug-In Hybrid,SAINT MARYS,359
2024/01,Plug-In Hybrid,SC,9
2024/01,Plug-In Hybrid,SD,1
2024/01,Plug-In Hybrid,SOMERSET,20
2024/01,Plug-In Hybrid,TALBOT,185
2024/01,Plug-In Hybrid,TN,9
2024/01,Plug-In Hybrid,TX,19
2024/01,Plug-In Hybrid,VA,210
2024/01,Plug-In Hybrid,VT,2
2024/01,Plug-In Hybrid,WA,5
2024/01,Plug-In Hybrid,WASHINGTON,338
2024/01,Plug-In Hybrid,WI,1
2024/01,Plug-In Hybrid,WICOMICO,192
2024/01,Plug-In Hybrid,WORCESTER,168
2024/01,Plug-In Hybrid,WV,12
2024/02,Electric,AK,2
2024/02,Electric,AL,3
2024/02,Electric,ALLEGANY,208
2024/02,Electric,ANNE ARUNDEL,8083
2024/02,Electric,AR,2
2024/02,Electric,AZ,6
2024/02,Electric,BALTIMORE,6495
2024/02,Electric,BALTIMORE CITY,2929
2024/02,Electric,CA,23
2024/02,Electric,CALVERT,662
2024/02,Electric,CAROLINE,131
2024/02,Electric,CARROLL,1261
2024/02,Electric,CECIL,348
2024/02,Electric,CHARLES,1301
2024/02,Electric,CO,5
2024/02,Electric,CT,9
2024/02,Electric,DC,322
2024/02,Electric,DE,91
2024/02,Electric,DORCHESTER,88
2024/02,Electric,FL,40
2024/02,Electric,FREDERICK,3629
2024/02,Electric,GA,13
2024/02,Electric,GARRETT,50
2024/02,Electric,HARFORD,1592
2024/02,Electric,HOWARD,8177
2024/02,Electric,IL,10
2024/02,Electric,IN,3
2024/02,Electric,KENT,80
2024/02,Electric,KS,1
2024/02,Electric,KY,2
2024/02,Electric,LA,1
2024/02,Electric,ME,2
2024/02,Electric,MI,8
2024/02,Electric,MN,2
2024/02,Electric,MO,4
2024/02,Electric,MONTGOMERY,21759
2024/02,Electric,MS,1
2024/02,Electric,NC,19
2024/02,Electric,ND,1
2024/02,Electric,NH,4
2024/02,Electric,NJ,75
2024/02,Electric,NV,3
2024/02,Electric,NY,27
2024/02,Electric,OH,7
2024/02,Electric,OK,1
2024/02,Electric,OR,5
2024/02,Electric,PA,71
2024/02,Electric,PRINCE GEORGES,6546
2024/02,Electric,QUEEN ANNES,363
2024/02,Electric,SAINT MARYS,640
2024/02,Electric,SC,14
2024/02,Electric,SD,1
2024/02,Electric,SOMERSET,26
2024/02,Electric,TALBOT,317
2024/02,Electric,TN,6
2024/02,Electric,TX,19
2024/02,Electric,UT,3
2024/02,Electric,VA,431
2024/02,Electric,VT,1
2024/02,Electric,WA,10
2024/02,Electric,WASHINGTON,581
2024/02,Electric,WICOMICO,280
2024/02,Electric,WORCESTER,297
2024/02,Electric,WV,12
2024/02,Plug-In Hybrid,AL,5
2024/02,Plug-In Hybrid,ALLEGANY,145
2024/02,Plug-In Hybrid,ANNE ARUNDEL,4807
2024/02,Plug-In Hybrid,AR,1
2024/02,Plug-In Hybrid,BALTIMORE,2913
2024/02,Plug-In Hybrid,BALTIMORE CITY,1456
2024/02,Plug-In Hybrid,CA,4
2024/02,Plug-In Hybrid,CALVERT,359
2024/02,Plug-In Hybrid,CAROLINE,75
2024/02,Plug-In Hybrid,CARROLL,627
2024/02,Plug-In Hybrid,CECIL,233
2024/02,Plug-In Hybrid,CHARLES,396
2024/02,Plug-In Hybrid,CO,4
2024/02,Plug-In Hybrid,CT,4
2024/02,Plug-In Hybrid,DC,110
2024/02,Plug-In Hybrid,DE,50
2024/02,Plug-In Hybrid,DORCHESTER,62
2024/02,Plug-In Hybrid,FL,29
2024/02,Plug-In Hybrid,FREDERICK,1579
2024/02,Plug-In Hybrid,GA,6
2024/02,Plug-In Hybrid,GARRETT,42
2024/02,Plug-In Hybrid,HARFORD,811
2024/02,Plug-In Hybrid,HOWARD,2531
2024/02,Plug-In Hybrid,IL,8
2024/02,Plug-In Hybrid,IN,2
2024/02,Plug-In Hybrid,KENT,58
2024/02,Plug-In Hybrid,KS,1
2024/02,Plug-In Hybrid,KY,5
2024/02,Plug-In Hybrid,LA,1
2024/02,Plug-In Hybrid,MA,3
2024/02,Plug-In Hybrid,ME,1
2024/02,Plug-In Hybrid,MI,5
2024/02,Plug-In Hybrid,MN,1
2024/02,Plug-In Hybrid,MO,1
2024/02,Plug-In Hybrid,MONTGOMERY,9037
2024/02,Plug-In Hybrid,NC,29
2024/02,Plug-In Hybrid,ND,1
2024/02,Plug-In Hybrid,NH,1
2024/02,Plug-In Hybrid,NJ,27
2024/02,Plug-In Hybrid,NM,3
2024/02,Plug-In Hybrid,NV,1
2024/02,Plug-In Hybrid,NY,30
2024/02,Plug-In Hybrid,OH,9
2024/02,Plug-In Hybrid,OK,1
2024/02,Plug-In Hybrid,OR,3
2024/02,Plug-In Hybrid,PA,67
2024/02,Plug-In Hybrid,PRINCE GEORGES,2334
2024/02,Plug-In Hybrid,QUEEN ANNES,205
2024/02,Plug-In Hybrid,RI,2
2024/02,Plug-In Hybrid,SAINT MARYS,368
2024/02,Plug-In Hybrid,SC,5
2024/02,Plug-In Hybrid,SD,1
2024/02,Plug-In Hybrid,SOMERSET,20
2024/02,Plug-In Hybrid,TALBOT,194
2024/02,Plug-In Hybrid,TN,8
2024/02,Plug-In Hybrid,TX,18
2024/02,Plug-In Hybrid,UT,1
2024/02,Plug-In Hybrid,VA,197
2024/02,Plug-In Hybrid,VT,1
2024/02,Plug-In Hybrid,WA,5
2024/02,Plug-In Hybrid,WASHINGTON,341
2024/02,Plug-In Hybrid,WI,2
2024/02,Plug-In Hybrid,WICOMICO,196
2024/02,Plug-In Hybrid,WORCESTER,167
2024/02,Plug-In Hybrid,WV,13
2024/03,Electric,,6
2024/03,Electric,ADA,1
2024/03,Electric,ADAMS,4
2024/03,Electric,ALAMEDA,2
2024/03,Electric,ALBANY,2
2024/03,Electric,ALBEMARLE,1
2024/03,Electric,ALEXANDRIA CITY,24
2024/03,Electric,ALLEGANY,211
2024/03,Electric,ALLEGHENY,3
2024/03,Electric,ANNE ARUNDEL,8183
2024/03,Electric,ARLINGTON,32
2024/03,Electric,ATLANTIC,1
2024/03,Electric,AUGUSTA,2
2024/03,Electric,BALTIMORE,6718
2024/03,Electric,BALTIMORE CITY,3031
2024/03,Electric,BAY,1
2024/03,Electric,BEAUFORT,1
2024/03,Electric,BEAVER,1
2024/03,Electric,BELL,1
2024/03,Electric,BERGEN,5
2024/03,Electric,BERKELEY,10
2024/03,Electric,BERKS,2
2024/03,Electric,BERNALILLO,2
2024/03,Electric,BEXAR,5
2024/03,Electric,BOTETOURT,1
2024/03,Electric,BOULDER,1
2024/03,Electric,BRAZORIA,2
2024/03,Electric,BREVARD,1
2024/03,Electric,BRISTOL,1
2024/03,Electric,BROOME,1
2024/03,Electric,BROWARD,9
2024/03,Electric,BRUNSWICK,1
2024/03,Electric,BUCKS,2
2024/03,Electric,BUNCOMBE,3
2024/03,Electric,BURLINGTON,5
2024/03,Electric,CABARRUS,1
2024/03,Electric,CALHOUN,1
2024/03,Electric,CALVERT,682
2024/03,Electric,CAMBRIA,1
2024/03,Electric,CAMDEN,3
2024/03,Electric,CAMPBELL,1
2024/03,Electric,CAROLINE,136
2024/03,Electric,CARROLL,1310
2024/03,Electric,CATTARAUGUS,1
2024/03,Electric,CECIL,365
2024/03,Electric,CENTRE,1
2024/03,Electric,CHARLES,1347
2024/03,Electric,CHARLESTON,2
2024/03,Electric,CHARLOTTE,1
2024/03,Electric,CHARLOTTESVILLE CITY,3
2024/03,Electric,CHESAPEAKE CITY,3
2024/03,Electric,CHESTER,7
2024/03,Electric,CHESTERFIELD,10
2024/03,Electric,CLACKAMAS,1
2024/03,Electric,CLARK,6
2024/03,Electric,CLARKE,4
2024/03,Electric,COBB,3
2024/03,Electric,COLLIER,3
2024/03,Electric,COLLIN,2
2024/03,Electric,COLUMBIA,2
2024/03,Electric,COOK,42
2024/03,Electric,CUMBERLAND,13
2024/03,Electric,CURRITUCK,1
2024/03,Electric,DALLAS,1
2024/03,Electric,DAUPHIN,7
2024/03,Electric,DELAWARE,5
2024/03,Electric,DENTON,2
2024/03,Electric,DENVER,1
2024/03,Electric,DISTRICT OF COLUMBIA,340
2024/03,Electric,DORCHESTER,89
2024/03,Electric,DOUGLAS,1
2024/03,Electric,DURHAM,1
2024/03,Electric,DUTCHESS,2
2024/03,Electric,DUVAL,4
2024/03,Electric,EAGLE,1
2024/03,Electric,EFFINGHAM,1
2024/03,Electric,EL PASO,2
2024/03,Electric,ESCAMBIA,1
2024/03,Electric,ESSEX,7
2024/03,Electric,FAIRFAX,225
2024/03,Electric,FAIRFAX CITY,8
2024/03,Electric,FAIRFIELD,4
2024/03,Electric,FALLS CHURCH CITY,2
2024/03,Electric,FAUQUIER,1
2024/03,Electric,FRANKLIN,3
2024/03,Electric,FREDERICK,3769
2024/03,Electric,FREDERICKSBURG CITY,1
2024/03,Electric,FULTON,2
2024/03,Electric,GARRETT,51
2024/03,Electric,GENESEE,1
2024/03,Electric,GEORGETOWN,1
2024/03,Electric,GLOUCESTER,6
2024/03,Electric,GOOCHLAND,2
2024/03,Electric,GRAFTON,1
2024/03,Electric,GREENE,1
2024/03,Electric,GREENVILLE,1
2024/03,Electric,GUILFORD,3
2024/03,Electric,HAMILTON,4
2024/03,Electric,HARFORD,1657
2024/03,Electric,HARRIS,3
2024/03,Electric,HENRICO,12
2024/03,Electric,HILLSBOROUGH,3
2024/03,Electric,HONOLULU,1
2024/03,Electric,HORRY,1
2024/03,Electric,HOWARD,8426
2024/03,Electric,HUDSON,8
2024/03,Electric,HUNTERDON,2
2024/03,Electric,JACKSON,2
2024/03,Electric,JAMES CITY,2
2024/03,Electric,JEFFERSON,7
2024/03,Electric,KANAWHA,1
2024/03,Electric,KENT,103
2024/03,Electric,KERN,1
2024/03,Electric,KING,2
2024/03,Electric,KING GEORGE,3
2024/03,Electric,KINGS,1
2024/03,Electric,LA PLATA,1
2024/03,Electric,LAKE,4
2024/03,Electric,LANCASTER,9
2024/03,Electric,LANE,1
2024/03,Electric,LARIMER,1
2024/03,Electric,LEBANON,2
2024/03,Electric,LEE,2
2024/03,Electric,LEELANAU,1
2024/03,Electric,LEHIGH,1
2024/03,Electric,LEON,1
2024/03,Electric,LEXINGTON,1
2024/03,Electric,LICKING,1
2024/03,Electric,LORAIN,1
2024/03,Electric,LOS ANGELES,5
2024/03,Electric,LOUDOUN,110
2024/03,Electric,LUCAS,1
2024/03,Electric,LUZERNE,1
2024/03,Electric,MANASSAS CITY,1
2024/03,Electric,MANASSAS PARK CITY,2
2024/03,Electric,MARION,2
2024/03,Electric,MCHENRY,1
2024/03,Electric,MECKLENBURG,1
2024/03,Electric,MERCER,5
2024/03,Electric,MIAMI-DADE,7
2024/03,Electric,MIDDLESEX,8
2024/03,Electric,MONMOUTH,9
2024/03,Electric,MONROE,3
2024/03,Electric,MONTGOMERY,22438
2024/03,Electric,MOORE,1
2024/03,Electric,MORGAN,1
2024/03,Electric,MORRIS,9
2024/03,Electric,MUSCOGEE,1
2024/03,Electric,NASSAU,9
2024/03,Electric,NEW CASTLE,56
2024/03,Electric,NEW HAVEN,1
2024/03,Electric,NEW YORK,2
2024/03,Electric,NEWPORT,1
2024/03,Electric,NORFOLK,1
2024/03,Electric,NORFOLK CITY,1
2024/03,Electric,OAKLAND,3
2024/03,Electric,OCEAN,7
2024/03,Electric,OKALOOSA,1
2024/03,Electric,ONEIDA,1
2024/03,Electric,ONONDAGA,1
2024/03,Electric,ONTARIO,1
2024/03,Electric,ORANGE,7
2024/03,Electric,PALM BEACH,2
2024/03,Electric,PASCO,1
2024/03,Electric,PASSAIC,2
2024/03,Electric,PHILADELPHIA,4
2024/03,Electric,PIERCE,3
2024/03,Electric,PIMA,1
2024/03,Electric,POLK,1
2024/03,Electric,PRINCE GEORGE,1
2024/03,Electric,PRINCE GEORGES,6832
2024/03,Electric,PRINCE WILLIAM,56
2024/03,Electric,PUEBLO,1
2024/03,Electric,QUEEN ANNES,373
2024/03,Electric,QUEENS,3
2024/03,Electric,RENSSELAER,1
2024/03,Electric,RICHLAND,1
2024/03,Electric,RICHMOND,2
2024/03,Electric,RICHMOND CITY,1
2024/03,Electric,RILEY,1
2024/03,Electric,ROANOKE,2
